1.169e+00, -6.177e-02, 2.190e-01, 1.122e-03, 3.890e-02, 4.230e-04, 3.009e-02, 3.219e-20, 1.700e-03, 1.306e-02, -6.879e+01, 8.005e+00, 1.333e+01, 4.746e+01, 7.680e+01, 8.212e+01, 1.162e+02, 2.854e-01, 1.000e+00, 1.886e-01, 2.840e-01, 1.000e+00, 1.900e-01
-1.634e+00, -4.032e-02, -8.540e-01, -1.229e-03, -1.231e-02, -5.164e-03, 9.713e-02, 1.517e-20, 5.034e-03, 4.654e-02, -6.880e+01, 8.025e+00, 1.333e+01, 4.744e+01, 7.680e+01, 8.212e+01, 1.162e+02, 2.900e-01, 1.000e+00, 1.891e-01, 2.840e-01, 1.000e+00, 1.900e-01
-2.250e+00, -3.985e-02, 3.913e-01, 1.766e-03, 1.938e-02, 1.215e-03, 2.029e-01, 2.491e-22, 2.003e-03, 1.828e-01, -6.879e+01, 8.013e+00, 1.333e+01, 4.745e+01, 7.680e+01, 8.212e+01, 1.162e+02, 2.842e-01, 1.000e+00, 1.924e-01, 2.840e-01, 1.000e+00, 1.900e-01
8.564e-01, -5.887e-02, -7.154e-01, 9.204e-04, -1.174e-02, 1.640e-02, 1.198e-01, 8.568e-21, 7.559e-03, 4.343e-02, -6.880e+01, 8.017e+00, 1.333e+01, 4.745e+01, 7.680e+01, 8.212e+01, 1.162e+02, 2.945e-01, 1.000e+00, 1.877e-01, 2.840e-01, 1.000e+00, 1.900e-01
2.714e-01, -5.624e-01, -3.638e+00, -2.678e-02, 3.837e-01, 1.986e-01, 1.584e+07, 1.584e-03, 8.480e-01, 6.962e-02, -3.158e+02, -2.370e+02, -2.049e+02, 7.577e+02, 7.680e+01, 8.212e+01, 1.162e+02, 1.829e+00, 1.000e+00, 1.797e+00, 2.840e-01, 1.000e+00, 1.900e-01
2.158e+00, -1.074e-02, -1.793e-01, 2.718e-03, 4.300e-02, 5.591e-03, 9.195e-02, 6.695e-23, 2.532e-03, 6.657e-02, -6.879e+01, 8.013e+00, 1.333e+01, 4.745e+01, 7.680e+01, 8.212e+01, 1.162e+02, 2.824e-01, 1.000e+00, 1.924e-01, 2.840e-01, 1.000e+00, 1.900e-01
-2.754e+00, -1.527e-02, -1.335e-01, -1.724e-03, -2.153e-02, -6.221e-03, 2.620e+00, 6.776e-18, 2.021e-01, 2.339e-01, -6.873e+01, 7.983e+00, 1.325e+01, 4.750e+01, 7.680e+01, 8.212e+01, 1.162e+02, 5.173e-02, 1.000e+00, 2.186e-01, 2.840e-01, 1.000e+00, 1.900e-01
-1.899e+00, 1.628e-02, -3.909e-01, -5.370e-04, -1.530e-02, 4.272e-02, 4.044e-01, 4.329e-18, 3.153e-02, 7.626e-02, -6.883e+01, 8.069e+00, 1.332e+01, 4.744e+01, 7.680e+01, 8.212e+01, 1.162e+02, 3.274e-01, 1.000e+00, 1.828e-01, 2.840e-01, 1.000e+00, 1.900e-01
-5.276e+00, -2.312e-01, -3.151e+00, -1.555e-01, 4.729e+00, 2.111e+00, 3.693e+10, 3.693e+00, 8.581e-01, 2.667e-01, -1.785e+03, -1.706e+03, -1.674e+03, 5.166e+03, 7.680e+01, 8.212e+01, 1.162e+02, 1.587e+00, 1.000e+00, 3.268e+00, 2.840e-01, 1.000e+00, 1.900e-01
1.161e+00, -1.452e-01, -1.929e+00, -2.075e-01, 6.554e+00, 2.999e+00, 1.363e+11, 1.363e+01, 1.285e+00, 6.143e-01, -2.448e+03, -2.369e+03, -2.337e+03, 7.154e+03, 7.680e+01, 8.212e+01, 1.162e+02, 2.465e-01, 1.000e+00, 1.010e+00, 2.840e-01, 1.000e+00, 1.900e-01
4.328e+00, 3.565e-01, 6.380e+00, -1.596e-01, 5.297e+00, 2.461e+00, 5.822e+10, 5.822e+00, 9.340e-01, 2.700e-01, -1.992e+03, -1.913e+03, -1.881e+03, 5.786e+03, 7.680e+01, 8.212e+01, 1.162e+02, 1.004e+00, 1.000e+00, 3.030e+00, 2.840e-01, 1.000e+00, 1.900e-01
1.260e+00, -2.949e-02, -9.744e-01, 1.707e-03, -2.112e-02, -1.166e-02, 6.159e-02, 1.485e-22, 2.443e-03, 3.707e-02, -6.879e+01, 8.012e+00, 1.333e+01, 4.745e+01, 7.680e+01, 8.212e+01, 1.162e+02, 2.874e-01, 1.000e+00, 1.887e-01, 2.840e-01, 1.000e+00, 1.900e-01
1.374e+00, -3.208e-02, -8.746e-01, 1.756e-03, -2.393e-02, -1.506e-02, 7.418e-02, 1.300e-21, 4.792e-03, 2.595e-02, -6.880e+01, 8.017e+00, 1.333e+01, 4.745e+01, 7.680e+01, 8.212e+01, 1.162e+02, 2.903e-01, 1.000e+00, 1.878e-01, 2.840e-01, 1.000e+00, 1.900e-01
2.078e+00, -3.082e-01, -3.195e+00, -4.374e-02, 1.318e+00, 6.678e-01, 3.149e+08, 3.149e-02, 1.435e+00, 5.103e-01, -5.702e+02, -4.918e+02, -4.593e+02, 1.521e+03, 7.680e+01, 8.212e+01, 1.162e+02, 1.068e-01, 1.000e+00, 8.417e-01, 2.840e-01, 1.000e+00, 1.900e-01
6.841e-01, -5.062e-02, 9.030e-01, 9.150e-04, -1.279e-02, 1.598e-02, 5.795e-02, 5.294e-23, 1.506e-03, 4.285e-02, -6.879e+01, 8.012e+00, 1.333e+01, 4.745e+01, 7.680e+01, 8.212e+01, 1.162e+02, 2.864e-01, 1.000e+00, 1.904e-01, 2.840e-01, 1.000e+00, 1.900e-01
